id,tweet,label
88976956,"@username ewu gambia, nzuzu nji unu aka ojoo unu bu nde ofe mmanu.  anu mpama.",Hate
88976957,"😱😮😲rt fatibolady you're an ugly fool, gerrout.. mumu, goat, cow, anuofia, onye nzuzu, onye ala..  ##url",Offensive
88976958,@username gwa ya nna gị. ezi a gbatara n'akwụna.,Offensive
88976959,@username you are the commander of ipob olodos twitter community. afo anu. protector of the universe. ezigbote onye mgbu,Offensive
88976960,@username todd bụ onye ọgwụ ego!! 😂,Offensive
88976961,"aturu gambia, onye nzuzu ""@username : @username all of u in ur lineage are mannerless.  anuofia!!""",Offensive
88976962,@username kedu ife onye nzuzu'a na akogheri? anu mpama!,Offensive
88976963,"@username aga dika gi n'akpo nwa mmadu iyi. ga mugodi nwa first. aga, i ga-atunwu nwanyi ime? i bu nwoke zuru ezu? onye ala, onye iberibe.",Offensive
88976964,@username good morning biko. ndị ọnụ ọjọọ abiala,Offensive
88976965,"@username , you made my #onitshatwitterhangout more fun. @username , that pammy tọwaa nti mana ndi ụsa ekwerọ m ñuta ya ofụma. @username i duff cap for you &amp; the rest of the organizing committee - @username , @username , @username , @username , @username ,etc",Normal
88976966,"@username been laughing so hard on this your thread 🤣😋😂 eeu, ikwikwi, adaka, obogwu, tololtolo,😂🤣😂🤣  nna eeh, inwere 'ọnu ọjọọ'",Offensive
88976967,ndi ofe mmanu!!!😁😁 ndi mothafucking mgbati mgbati😁😁😁🌷 ##url,Hate
88976968,@username nwoke a bu onye nzuzu.,Offensive
88976969,"@username the correct word is 'cunning', o king solomon ii. onye iberibe.",Offensive
88976970,"hahaha, nwanne ndi ofe mmanu na ndi ugwu na act film karia angelina jolie eee.... ##url",Hate
88976971,@username nwaanyi eze ginger!! pls just stop eeett,Offensive
88976972,anu mpama rt @username : taaa! rie nsi! rt @username : see ur life *smh* rt uche_p: shaarraaap! i wu onye oshi,Offensive
88976973,@username ijuta isi nkita iwelu odua mee gini ?,Normal
88976974,"""ndi iberibe o @username : @username nne hapu ndi ofe mmanu. been wondering if pounded yam smells. ndi ara""",Hate
88976975,@username agadi nwanyị onyeocha chọrọ iragbu the poor guy! onye arụrụala!😂😂😂😂,Offensive
88976976,"🎵🎵 'a na ekwu na ọkụkọ amanye ọnụ, ọ chili ọkpa n'abo wunye, ije ụwa esie ike, obodo emebigo!!!' 🎶 ##url",Normal
88976977,@username it won't end like kwasia onye iberibe 😂😂😂😂😂,Offensive
88976978,"@username e bu anu mpama, onye iberibe di ka gi..👊",Offensive
88976979,"@username otu nne gi, rie nsi ezi",Offensive
88976980,@username adamu kitikpa gbagbuo gi,Offensive
88976981,@username kitikpa gbagbuo gi na onu ahu iji akpo biafra.. shie abdulsamad rabiu of bua who was there is a biafran too?,Hate
88976982,@username onye ime ezi,Offensive
88976983,@username speedy onye iberibe,Offensive
88976984,@username happy new year onye ọgwụ ego 💜,Offensive
88976985,"iwu anu mpama :d  @username : modafucker ihe gi n' akpa su m iwe. ibu onye iberibe""",Offensive
88976986,atụrụ furu efu ##url,Offensive
88976987,@username onye afọ njọ. una fit lose una own.,Offensive
88976988,@username isi ewu ko isi nkita ni,Offensive
88976989,ezigbote onye iberibe for dt matter oo ##url,Offensive
88976990,"so true  bikonu why na unu bu umu igbo amaro eme nwanne na anything? ""ona esoghari nwanyi na ike"" okwa so ifunanya ka ofuru?  biko,gosim ofu onye ofe mmanu na assuport ozo otu unu si assupport onye nke ha?? orubero mgbe unu ga ama ife abi??ndi ara  @username wrote #bbnaija ##url",Hate
88976991,@username kenny is definitely a goat.. ewu mpama ewu hausa ewu congo.. ikwikwi,Offensive
88976992,they don’t call yoruba people “ndi ofe mmanu” for nun ##url,Hate
88976993,me abi? rt @username : oomf's avi tho.. be looking like udene mmiri mara.,Offensive
88976994,"ezi bida, agadi na agwo ofe. as old and foolish you are, you're still reasoning like child. wether obi win or not the shame will be on you and your ass licking gang in that course party. owegbu go unu na obi na me ife n' ekwelo unu eme. onye mgbu... ##url",Offensive
88976995,"""ewu congo""....lmao rt @username : ewu congo ! rt @username : sharrap!!!! rt @username : be ma dollar !",Offensive
88976996,"@username nna gi, nne gi, umunne gi, umunna gi bu ofeke. nee ka idi ka arusi apiri api. scallywag like you. you look like something that a dog threw up",Offensive
88976997,"@username lolz , no different between you and abino ...abino is world ahead of you ...  onye eriri , nwa nza",Offensive
88976998,@username ekwensu e romancee mamiwota  my fav phrase,Offensive
88976999,"smh. ""@username : @username yes o, cos we are generally conservative compared to ndi ozo like ndi ofe mmanu. ndi ugwu ausa too di egwu!",Hate
88977000,@username iwu ezigbote otele..  oya block me too,Offensive
88977001,i liked a @username video ##url vero ile mgbada - 2015 latest nigerian nollywood igbo movie,Offensive
88977002,@username mmadụ i bụ onye iberibe ajọ ka. ma na mmadụ e bụ iti di ọjọọ karịa. nne ewu na enweghị onye nche.,Offensive
88977003,@username nwa ọnụ ọjọọ,Offensive
88977004,"@username mmiri amu nna gi jiri muo gi guru efu, aturu muru ebule dika gi gba aka nwa",Offensive
88977005,gone are days when they say nde onye bi ka o nawachi nwannem sometimes inwere ike wachiaa na ofe mmanu o ru echi ndi lastma or lawma e help gi wanye ya. aku ruoo ulo amara onye kpatara ya 😂😂😂😂😂😂😂😂😂.,Hate
88977006,onye oshi ka ibu :p rt @username : egusi n pounded yam with isi ewu abuo n ukwu okuko ato .............. #jirinrigbuoonwegi,Offensive
88977007,""" nnukwu isi ya  @username : a no mu ya o ""@username : bawoni ? lol""@username : nna bros kedu ""@username : wheeeew!""""""""",Offensive
88977008,@username ikpu nne gi there,Offensive
88977009,"with all the anu nchi, mgbada, azu ndu, ewu, ele, ọkụkọ, turkey, evi and evennọzọdimgba you still choose to be a vegetarian. you are a strong lady biko, ka onye nweanyi gba gi ume. ##url",Normal
88977010,"@username shege banza! duri mama ka ya lalache, wawa kowai... onye nzuzu  in yoruba: abirun, radarada",Offensive
88977011,"nkwobi nu. ""@username : many questions still. but really, why ask? ijuta isi nkita i ga-eji agba ya me gini?""",Normal
88977012,"@username ya so kwa gi, ewu awusa. ozu nwuru awun",Offensive
88977013,"attentionaanụ ntị, m na-ezipụ unu dị ka atụrụ n’etiti anụ ọhịa wolf; ya mere b beanụ dika agwọ, buru kwa ndi n innocentmeghi ihe ọjọ dika nduru;",Normal
88977014,"lool, onye mgbaji aka. rt @username : lol onye alaa""@username : ndi ofe mmanu rie nu. rt @username : igbo kwenu""",Hate
88977015,"@username festus,otoro gbagbuo gi. anu mpama. okpara akwunakwuna. nne ji gi gba aka nwa. keep fooling yourself in the name of campaigning for ur great vegetative state ancestor. would it be a crime for you to context to be presido at ur age. ibi. onye ekpenta like you",Offensive
88977016,@username kpo nna gi mkpi  ewu!,Offensive
88977017,ekwensu aromance mami water😩 ##url,Offensive
88977018,"@username jst like hw father and mother are fraudulent onye iberibe, tuah ajo nwa kitikpa gi ma umu hi",Offensive
88977019,@username #aligo aligo onye amuma obula gwara gi na nne gi bu amosu kwesiri ka atugbue onye amuma ahu n'okwute,Offensive
88977020,"@username nne gị, nna gị na ezi n'ụlọ gị bụ ndị ara. onye iberibe",Offensive
88977021,"@username nne gi, nna gi, nna nne gi, nnanna gi mkpi! old fool.",Offensive
88977022,"ọsọ unu kwere; ọsọ unu ekwela.  ọkụkọ anọrọla na-anyụre ọdụ ya chee na ọ na-emegbu onye nwe ya.  chineke mere anyị ebere.  ekwela ka ala igbo bụrụ mkpọ mkpọ ebe, ebe ụmụ ya na-agaghị enwe ike loruo n'ihi ụjọ ndị na-ekupu ihe ike ka ume!  #um",Normal
88977023,@username onye ọgwụ! 😂❤️,Offensive
88977024,@username nna gi there akpa amu,Offensive
88977025,nkita ara rt @username : @username lol ewu,Offensive
88977026,yeah ndigbo is the problem of the yorubas but it's fulani that is killing them? onye na amaghị ebe mmiri bidoro maba ya anaghị ama ebe osi kwụsị! ndị ofe mmanụ unu bụ ndị ọjọọ! ##url,Hate
88977027,"@username ka chineke na-agbaghara gị adịghị emezi emezi. nwere ike ị na-echegharị site na ndọrọ ndọrọ ọchịchị na-agba akwụna ijn, obodo nta",Normal
88977028,@username ezigbote onye nzuzu ka this deji bu. his level of jealousy is alarming.,Offensive
88977029,"nke nna gi""@username : bura ""@username : ofeke""cino: ebot ""zz: nna gi ana afubu uzo -_-""cino: blind mind tots ""z: stevie sees wonders, hoe""cino",Offensive
88977030,@username onwere ishi aki.. obi akpọ..buru dọkịta oyibo maara ihe dị na mmekọ nwoke na nwaanyị 😏,Offensive
88977031,@username onye juu don tuama.🤣,Offensive
88977032,@username gị na nnukwu isi,Offensive
88977033,@username na ọgbanje posing 😎,Offensive
88977034,"isi nkita lol ""@username : @username lmao,ewu""",Offensive
88977035,"@username onye nzuzu, dimkpa benin",Offensive
88977036,@username ewu awusa. otele mmuo. go and collect your kponmo and bolé with satchet water. i pity u,Offensive
88977037,nne gi oma kwa na ina anya agadi nwoke ka okada?? ##url,Normal
88977038,"@username nwata chọwa nke ya, ọ bụrụ ajọ nwa.",Normal
88977039,can't get to know you if iru gi di ka iru enwe.,Offensive
88977040,@username am sure ull unveil her statue? 😂😂😂 governor onye nzuzu,Offensive
88977041,need anu nchi or anu mgbada.,Normal
88977042,"ọ bụ maka onye iberibe ka e ji ama iwu ahịa.  ~ the market bye-laws are made with the foolish ones in mind.  [the laws are made to control foolish people, not responsible citizens]  ụtụtụ ọma nụ.  #asụsụigboamaka",Normal
88977043,"@username #mgp a chuo aja ma a hughi udele,a mara na ihe mere be ndimmuo",Normal
88977044,@username ụmụ-ada&amp;biafran women in gen shoulddecisively address jezebel nelly ọfọ egbuola ya&amp;co ajọ ụmụ nwanyị whobetrayed #lordmnk 4believing inour women's abilities to deliver&amp;put it in actionbyhavingthem appointed...likesof ajọ nwanyị nelly would criticised non women inclusive,Offensive
88977045,"@username onye iberibe soludo is still bragging, calling candidates from other parties ""ofeke na amaghi mgbe ekere nku ukwa""",Offensive
88977046,"@username asiri; ""ehi na cho onwu anaghi ano esi ozu""  oya na",Normal
88977047,@username aturu ada nwa onye oshi anambra. is he not an ipob member again?🤡🤡,Hate
88977049,@username ewu congo 😂,Offensive
88977050,"@username onye ara, iwu ewu weruawu dajabu gi onye iberibe😘",Offensive
88977051,"@username i wu atụrụ, ewu awụsa",Offensive
88977052,@username i bụ ezigbo onye mgbu.,Offensive
88977053,of all ilu my friend emeka ekeh will teach me it's... eji anya-uku emeja ikwikwi &amp; eji amu-uku emeja akwuna......  learning 9ja languages,Normal
88977054,"hian nnekwa zebra ndi zambia rt @username : ewu congo!""@username : (˘̯˘ ) (˘̯˘ )( ˘˘̯) ole rt ... ##url",Offensive
88977055,"@username onye iberibe, aturu na enweghi onye nche, udele mmiri mala😂🤣😂🤣 just go through the chat and check who is really winning. get ready ooh, i will tag you wherever i see real #ikegang to expose you. ndi muo",Offensive
88977056,@username ọnụ ọjọọ gị dị egwu walahi 😁😁,Offensive
88977057,@username e ji ntị anụ ihe owughi anya!!!,Normal
88977058,"@username iwe na ewezi onye nkuzi nso nso a onye obuna ji zi anya obara obara eso ndi ugwu na ndi west,maka ndi ofe mmanu is using their media to control and ridicule the narratives",Hate
88977059,"judi judi, isi ewu ọbụ ego ọ ne? chicken na ugba agwọ ruo agwọ eh ha ncha ọbụ ego ọ ne? (five hundred naira) nkiri nkiri, ụmụ guys ana achaghari anya...  beer parlor discussions🎶- #flavour",Normal
88977060,rochas rie nsi! ewu awusa,Offensive
88977061,@username iberibe na enye onye mgbu moral. ezi bida.,Offensive
88977062,@username nwoke si ebe pua osiso! onye onye aghụghọ dika gi.🤣🤣🤣🤣🤣,Offensive
88977063,"all of a sudden no filling station get fuel again , okwa mmadu bu ekwensu o guy",Offensive
88977064,@username hahahahahahahh.....i stopped going to uka 6 because ndi eze ule and ndi anaghi awu ahu abia early mass..,Offensive
88977065,@username onye nzuzu how much did they give you nwa mugu anu mpama,Offensive
88977066,@username good morning sir. kee ka imee?? mana today is just tuesday.. ọkụkọ na ji enyelu fada na sunday ọ gwụ go?,Normal
88977067,@username ada ada stop teaching nwoke ofe mmanu igbo biko😛😛😛,Hate
88977068,ọ bụrọ ife niine ka a na - agwa ofeke.  not every information is meant for the non initiate. emeritus prof j a umeh. @username #igboamaka #ikenganation #igboheritage #amaigbo #igbo #igboproverbs #iluigbo,Normal
88977069,@username ewu abakaliki ndi ara,Offensive
88977070,oga paulo senior oke mkpi ##url,Offensive
88977071,@username otua ka ndụ ndị ofe mmanụ nile dị! okomoko mere ha ncha!,Hate
88977072,"@username prof bu ezigbote onye mgbu, odi confuse",Offensive
88977073,@username okoro ewu awusa  hell rufai  orji ozor,Offensive
88977074,@username efulefu! but you're referencing eccl 9:11. onye mgbu!,Offensive
88977075,"hahaha.... onye ime ezi""@username : i miss this okpa woman :(""",Offensive
88977076,"@username nwaanyị owerre, kedụ ka ịdị? anyị ma na igụ akwụkwọ na obodo oyibo adịghị ofele.  ndị okenye si na nwa nza n'agba egwu na étíti ụzọ, onye n'etiri ya egwu nọ nso.  jisie ike, chukwu okike abiama n'edu gị.💪🏿🙏🏿",Normal
88977077,"@username anakogheri taar gbafuo gi there osiso 😂😂😂, onye nzuzu",Offensive
88977078,ndi ofe mmanụ you people should let us enjoy chocolate in peace bikonu 😢😩 ##url,Hate
88977079,"nnenne gi rt @username : nna gi ""@username : ##url rt @username : waka ""@username : abeg who call dis ... ##url",Offensive
88977080,akuko onye mgbu!😂 so shameful ##url,Offensive
88977081,lol onye mgbu is unraveling ##url,Offensive
88977082,jee wishiee mgbadagi happy newyear onye mgbu😀😀,Offensive
88977083,"@username in my asusu,we call her kind,ndi ara!!!!.ezigbo onye nzuzu",Offensive
88977084,@username ọ dịka ina akwalite iko😁. nke a ina achọghị iji ntị anụ maka ya. 🤣🤣,Normal
88977085,@username why not check your dna?  na your papa be terrorist. onye mgbu.,Offensive
88977086,"@username can you please talk about agwụ? growing up, a stubborn person will be called, ""onye agwụ ịsị ji"". please explain better  cc: @username 🙏",Offensive
88977087,@username e say aunty deceive am.. onye aghụghọ mụọ 😂,Offensive
88977088,@username because biafra is gone for good. ewu awusa dika gi,Offensive
88977089,"@username onye nzuzu, onye nzuzu...na-akparị nna gi...gi nwanyi akwụna",Offensive
88977090,@username ya bụ na m mara mma nwaanyị 💃💃💃... imeela nwanne m 😁,Normal
88977091,ọkwa agwọ bụ ịsị na asa.... ##url,Normal
88977092,@username akuko ndi ume ngwu😂,Normal
88977093,@username onye ọgwụ ego sir🏃🏃🏃🏃,Offensive
88977094,@username ikpu nne gi rere ere,Offensive
88977095,@username 🤣 🤣 🤣 🤣 arinze onye aghụghọ,Offensive
88977096,nwa nza rijuo afo. your influence? ##url,Normal
88977097,@username yaa ehh.. ọkpala ọkụkọ.,Offensive
88977098,"ngozi nadiri ndi agu ezi omume nagu, ndi akpiri nakpo kwa nku na ya: n'ihi na ndi ahu ka afo geju.-matiu 5:6",Normal
88977099,@username 😂 😂 😂 😁 😁 ajọ nwa,Offensive
88977100,@username ewu awusa 😂😂😂😂😂,Offensive
88977101,@username kedu nnukwu isi 👀,Offensive
